Program Year,State FSA Code,County FSA Code,FSA State Name,FSA County Name,Pasture Type,Grazing Period Start Date,Grazing Period End Date
2020,49,023,Utah,Juab,Native Pasture,2020-01-01,2020-12-31
2020,49,025,Utah,Kane,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,49,025,Utah,Kane,Native Pasture,2020-01-01,2020-12-31
2020,49,027,Utah,Millard,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,49,027,Utah,Millard,Native Pasture,2020-01-01,2020-12-31
2020,49,029,Utah,Morgan,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,49,029,Utah,Morgan,Native Pasture,2020-04-15,2020-10-15
2020,49,031,Utah,Piute,Full Season Improved Pasture,2020-05-01,2020-09-30
2020,49,031,Utah,Piute,Native Pasture,2020-05-01,2020-09-30
2020,49,033,Utah,Rich,Full Season Improved Pasture,2020-05-01,2020-09-30
2020,49,033,Utah,Rich,Native Pasture,2020-05-01,2020-09-30
2020,49,035,Utah,Salt Lake,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,49,035,Utah,Salt Lake,Native Pasture,2020-04-01,2020-10-31
2020,49,037,Utah,San Juan,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,49,037,Utah,San Juan,Native Pasture,2020-01-01,2020-12-31
2020,49,039,Utah,Sanpete,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,49,039,Utah,Sanpete,Native Pasture,2020-04-15,2020-10-15
2020,49,041,Utah,Sevier,Full Season Improved Pasture,2020-05-01,2020-10-15
2020,49,041,Utah,Sevier,Native Pasture,2020-01-01,2020-12-31
2020,49,043,Utah,Summit,Full Season Improved Pasture,2020-05-01,2020-09-30
2020,49,043,Utah,Summit,Native Pasture,2020-05-01,2020-09-30
2020,49,045,Utah,Tooele,Full Season Improved Pasture,2020-04-15,2020-10-31
2020,49,045,Utah,Tooele,Native Pasture,2020-01-01,2020-12-31
2020,49,047,Utah,Uintah,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,49,047,Utah,Uintah,Native Pasture,2020-01-01,2020-12-31
2020,49,049,Utah,Utah,Full Season Improved Pasture,2020-04-15,2020-10-31
2020,49,049,Utah,Utah,Native Pasture,2020-04-15,2020-10-31
2020,49,051,Utah,Wasatch,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,49,051,Utah,Wasatch,Native Pasture,2020-04-15,2020-10-15
2020,49,053,Utah,Washington,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,49,053,Utah,Washington,Native Pasture,2020-01-01,2020-12-31
2020,49,055,Utah,Wayne,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,49,055,Utah,Wayne,Native Pasture,2020-01-01,2020-12-31
2020,49,057,Utah,Weber,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,49,057,Utah,Weber,Native Pasture,2020-04-01,2020-10-31
2020,50,001,Vermont,Addison,Forage Sorghum,2020-04-15,2020-10-15
2020,50,001,Vermont,Addison,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,50,001,Vermont,Addison,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,001,Vermont,Addison,Native Pasture,2020-04-15,2020-10-15
2020,50,003,Vermont,Bennington,Forage Sorghum,2020-04-15,2020-10-15
2020,50,003,Vermont,Bennington,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,50,003,Vermont,Bennington,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,003,Vermont,Bennington,Native Pasture,2020-04-15,2020-10-15
2020,50,005,Vermont,Caledonia,Forage Sorghum,2020-05-01,2020-10-15
2020,50,005,Vermont,Caledonia,Full Season Improved Pasture,2020-05-01,2020-10-15
2020,50,005,Vermont,Caledonia,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,005,Vermont,Caledonia,Native Pasture,2020-05-01,2020-10-15
2020,50,007,Vermont,Chittenden,Forage Sorghum,2020-04-15,2020-10-15
2020,50,007,Vermont,Chittenden,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,50,007,Vermont,Chittenden,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,007,Vermont,Chittenden,Native Pasture,2020-04-15,2020-10-15
2020,50,009,Vermont,Essex,Forage Sorghum,2020-05-01,2020-10-15
2020,50,009,Vermont,Essex,Full Season Improved Pasture,2020-05-01,2020-10-15
2020,50,009,Vermont,Essex,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,009,Vermont,Essex,Native Pasture,2020-05-01,2020-10-15
2020,50,011,Vermont,Franklin,Forage Sorghum,2020-04-15,2020-10-15
2020,50,011,Vermont,Franklin,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,50,011,Vermont,Franklin,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,011,Vermont,Franklin,Native Pasture,2020-04-15,2020-10-15
2020,50,013,Vermont,Grand Isle,Forage Sorghum,2020-04-15,2020-10-31
2020,50,013,Vermont,Grand Isle,Full Season Improved Pasture,2020-04-15,2020-10-31
2020,50,013,Vermont,Grand Isle,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,013,Vermont,Grand Isle,Native Pasture,2020-04-15,2020-10-31
2020,50,015,Vermont,Lamoille,Forage Sorghum,2020-05-01,2020-10-15
2020,50,015,Vermont,Lamoille,Full Season Improved Pasture,2020-05-01,2020-10-15
2020,50,015,Vermont,Lamoille,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,015,Vermont,Lamoille,Native Pasture,2020-05-01,2020-10-15
2020,50,017,Vermont,Orange,Forage Sorghum,2020-05-01,2020-10-15
2020,50,017,Vermont,Orange,Full Season Improved Pasture,2020-05-01,2020-10-15
2020,50,017,Vermont,Orange,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,017,Vermont,Orange,Native Pasture,2020-05-01,2020-10-15
2020,50,019,Vermont,Orleans,Forage Sorghum,2020-05-01,2020-10-15
2020,50,019,Vermont,Orleans,Full Season Improved Pasture,2020-05-01,2020-10-15
2020,50,019,Vermont,Orleans,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,019,Vermont,Orleans,Native Pasture,2020-05-01,2020-10-15
2020,50,021,Vermont,Rutland,Forage Sorghum,2020-04-15,2020-10-15
2020,50,021,Vermont,Rutland,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,50,021,Vermont,Rutland,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,021,Vermont,Rutland,Native Pasture,2020-04-15,2020-10-15
2020,50,023,Vermont,Washington,Forage Sorghum,2020-05-01,2020-10-15
2020,50,023,Vermont,Washington,Full Season Improved Pasture,2020-05-01,2020-10-15
2020,50,023,Vermont,Washington,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,023,Vermont,Washington,Native Pasture,2020-05-01,2020-10-15
2020,50,025,Vermont,Windham,Forage Sorghum,2020-04-15,2020-10-15
2020,50,025,Vermont,Windham,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,50,025,Vermont,Windham,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,025,Vermont,Windham,Native Pasture,2020-04-15,2020-10-15
2020,50,027,Vermont,Windsor,Forage Sorghum,2020-04-15,2020-10-15
2020,50,027,Vermont,Windsor,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,50,027,Vermont,Windsor,Long Season Small Grains,2020-04-30,2020-10-16
2020,50,027,Vermont,Windsor,Native Pasture,2020-04-15,2020-10-15
2020,51,001,Virginia,Accomack,Forage Sorghum,2020-07-01,2020-09-30
2020,51,001,Virginia,Accomack,Full Season Improved Pasture,2020-03-15,2020-11-30
2020,51,001,Virginia,Accomack,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,001,Virginia,Accomack,Native Pasture,2020-04-01,2020-11-01
2020,51,003,Virginia,Albemarle/Charlottesville City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,003,Virginia,Albemarle/Charlottesville City,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,003,Virginia,Albemarle/Charlottesville City,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,003,Virginia,Albemarle/Charlottesville City,Native Pasture,2020-04-01,2020-11-15
2020,51,005,Virginia,Alleghany/Covington City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,005,Virginia,Alleghany/Covington City,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,51,005,Virginia,Alleghany/Covington City,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,005,Virginia,Alleghany/Covington City,Native Pasture,2020-05-01,2020-10-15
2020,51,007,Virginia,Amelia,Forage Sorghum,2020-07-01,2020-09-30
2020,51,007,Virginia,Amelia,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,007,Virginia,Amelia,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,007,Virginia,Amelia,Native Pasture,2020-04-01,2020-11-01
2020,51,009,Virginia,Amherst,Forage Sorghum,2020-07-01,2020-09-30
2020,51,009,Virginia,Amherst,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,009,Virginia,Amherst,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,009,Virginia,Amherst,Native Pasture,2020-04-15,2020-11-15
2020,51,011,Virginia,Appomattox,Forage Sorghum,2020-07-01,2020-09-30
2020,51,011,Virginia,Appomattox,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,011,Virginia,Appomattox,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,011,Virginia,Appomattox,Native Pasture,2020-04-01,2020-10-31
2020,51,015,Virginia,Augusta,Forage Sorghum,2020-07-01,2020-09-30
2020,51,015,Virginia,Augusta,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,51,015,Virginia,Augusta,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,015,Virginia,Augusta,Native Pasture,2020-04-15,2020-10-31
2020,51,017,Virginia,Bath,Forage Sorghum,2020-07-01,2020-09-30
2020,51,017,Virginia,Bath,Full Season Improved Pasture,2020-04-15,2020-10-31
2020,51,017,Virginia,Bath,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,017,Virginia,Bath,Native Pasture,2020-05-01,2020-10-15
2020,51,019,Virginia,Bedford,Forage Sorghum,2020-07-01,2020-09-30
2020,51,019,Virginia,Bedford,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,019,Virginia,Bedford,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,019,Virginia,Bedford,Native Pasture,2020-04-01,2020-11-15
2020,51,021,Virginia,Bland,Forage Sorghum,2020-07-01,2020-09-30
2020,51,021,Virginia,Bland,Full Season Improved Pasture,2020-04-15,2020-10-31
2020,51,021,Virginia,Bland,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,021,Virginia,Bland,Native Pasture,2020-04-01,2020-10-31
2020,51,023,Virginia,Botetourt,Forage Sorghum,2020-07-01,2020-09-30
2020,51,023,Virginia,Botetourt,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,023,Virginia,Botetourt,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,023,Virginia,Botetourt,Native Pasture,2020-04-01,2020-11-15
2020,51,025,Virginia,Brunswick,Forage Sorghum,2020-07-01,2020-09-30
2020,51,025,Virginia,Brunswick,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,025,Virginia,Brunswick,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,025,Virginia,Brunswick,Native Pasture,2020-04-01,2020-10-31
2020,51,027,Virginia,Buchanan,Forage Sorghum,2020-07-01,2020-09-30
2020,51,027,Virginia,Buchanan,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,51,027,Virginia,Buchanan,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,027,Virginia,Buchanan,Native Pasture,2020-04-01,2020-10-31
2020,51,029,Virginia,Buckingham,Forage Sorghum,2020-07-01,2020-09-30
2020,51,029,Virginia,Buckingham,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,029,Virginia,Buckingham,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,029,Virginia,Buckingham,Native Pasture,2020-04-15,2020-11-15
2020,51,031,Virginia,Campbell/Lynchburg City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,031,Virginia,Campbell/Lynchburg City,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,031,Virginia,Campbell/Lynchburg City,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,031,Virginia,Campbell/Lynchburg City,Native Pasture,2020-04-15,2020-11-15
2020,51,033,Virginia,Caroline,Forage Sorghum,2020-07-01,2020-09-30
2020,51,033,Virginia,Caroline,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,033,Virginia,Caroline,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,033,Virginia,Caroline,Native Pasture,2020-04-01,2020-11-15
2020,51,035,Virginia,Carroll/East Galax City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,035,Virginia,Carroll/East Galax City,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,51,035,Virginia,Carroll/East Galax City,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,035,Virginia,Carroll/East Galax City,Native Pasture,2020-04-01,2020-10-31
2020,51,036,Virginia,Charles City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,036,Virginia,Charles City,Full Season Improved Pasture,2020-03-15,2020-11-30
2020,51,036,Virginia,Charles City,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,036,Virginia,Charles City,Native Pasture,2020-04-01,2020-11-15
2020,51,037,Virginia,Charlotte,Forage Sorghum,2020-07-01,2020-09-30
2020,51,037,Virginia,Charlotte,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,037,Virginia,Charlotte,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,037,Virginia,Charlotte,Native Pasture,2020-04-15,2020-11-15
2020,51,041,Virginia,Chesterfield,Forage Sorghum,2020-07-01,2020-09-30
2020,51,041,Virginia,Chesterfield,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,041,Virginia,Chesterfield,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,041,Virginia,Chesterfield,Native Pasture,2020-04-01,2020-11-01
2020,51,043,Virginia,Clarke,Forage Sorghum,2020-07-01,2020-09-30
2020,51,043,Virginia,Clarke,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,043,Virginia,Clarke,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,043,Virginia,Clarke,Native Pasture,2020-04-15,2020-11-15
2020,51,045,Virginia,Craig,Forage Sorghum,2020-07-01,2020-09-30
2020,51,045,Virginia,Craig,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,51,045,Virginia,Craig,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,045,Virginia,Craig,Native Pasture,2020-04-01,2020-11-15
2020,51,047,Virginia,Culpeper,Forage Sorghum,2020-07-01,2020-09-30
2020,51,047,Virginia,Culpeper,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,047,Virginia,Culpeper,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,047,Virginia,Culpeper,Native Pasture,2020-04-15,2020-11-15
2020,51,049,Virginia,Cumberland,Forage Sorghum,2020-07-01,2020-09-30
2020,51,049,Virginia,Cumberland,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,049,Virginia,Cumberland,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,049,Virginia,Cumberland,Native Pasture,2020-04-15,2020-11-15
2020,51,051,Virginia,Dickenson,Forage Sorghum,2020-07-01,2020-09-30
2020,51,051,Virginia,Dickenson,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,51,051,Virginia,Dickenson,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,051,Virginia,Dickenson,Native Pasture,2020-04-01,2020-10-31
2020,51,053,Virginia,Dinwiddie/Petersburg City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,053,Virginia,Dinwiddie/Petersburg City,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,053,Virginia,Dinwiddie/Petersburg City,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,053,Virginia,Dinwiddie/Petersburg City,Native Pasture,2020-04-01,2020-10-31
2020,51,057,Virginia,Essex,Forage Sorghum,2020-07-01,2020-09-30
2020,51,057,Virginia,Essex,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,057,Virginia,Essex,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,057,Virginia,Essex,Native Pasture,2020-04-01,2020-11-15
2020,51,059,Virginia,Fairfax,Forage Sorghum,2020-07-01,2020-09-30
2020,51,059,Virginia,Fairfax,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,059,Virginia,Fairfax,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,059,Virginia,Fairfax,Native Pasture,2020-04-15,2020-11-15
2020,51,061,Virginia,Fauquier,Forage Sorghum,2020-07-01,2020-09-30
2020,51,061,Virginia,Fauquier,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,061,Virginia,Fauquier,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,061,Virginia,Fauquier,Native Pasture,2020-04-15,2020-11-15
2020,51,063,Virginia,Floyd,Forage Sorghum,2020-07-01,2020-09-30
2020,51,063,Virginia,Floyd,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,51,063,Virginia,Floyd,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,063,Virginia,Floyd,Native Pasture,2020-04-01,2020-10-31
2020,51,065,Virginia,Fluvanna,Forage Sorghum,2020-07-01,2020-09-30
2020,51,065,Virginia,Fluvanna,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,065,Virginia,Fluvanna,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,065,Virginia,Fluvanna,Native Pasture,2020-04-01,2020-10-31
2020,51,067,Virginia,Franklin,Forage Sorghum,2020-07-01,2020-09-30
2020,51,067,Virginia,Franklin,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,067,Virginia,Franklin,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,067,Virginia,Franklin,Native Pasture,2020-04-01,2020-11-15
2020,51,069,Virginia,Frederick/Winchester City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,069,Virginia,Frederick/Winchester City,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,51,069,Virginia,Frederick/Winchester City,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,069,Virginia,Frederick/Winchester City,Native Pasture,2020-04-15,2020-11-15
2020,51,071,Virginia,Giles,Forage Sorghum,2020-07-01,2020-09-30
2020,51,071,Virginia,Giles,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,51,071,Virginia,Giles,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,071,Virginia,Giles,Native Pasture,2020-04-01,2020-10-31
2020,51,073,Virginia,Gloucester,Forage Sorghum,2020-07-01,2020-09-30
2020,51,073,Virginia,Gloucester,Full Season Improved Pasture,2020-03-15,2020-11-30
2020,51,073,Virginia,Gloucester,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,073,Virginia,Gloucester,Native Pasture,2020-04-01,2020-10-31
2020,51,075,Virginia,Goochland,Forage Sorghum,2020-07-01,2020-09-30
2020,51,075,Virginia,Goochland,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,075,Virginia,Goochland,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,075,Virginia,Goochland,Native Pasture,2020-04-01,2020-10-31
2020,51,077,Virginia,Grayson/West Galax City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,077,Virginia,Grayson/West Galax City,Full Season Improved Pasture,2020-04-15,2020-10-31
2020,51,077,Virginia,Grayson/West Galax City,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,077,Virginia,Grayson/West Galax City,Native Pasture,2020-04-01,2020-10-31
2020,51,079,Virginia,Greene,Forage Sorghum,2020-07-01,2020-09-30
2020,51,079,Virginia,Greene,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,079,Virginia,Greene,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,079,Virginia,Greene,Native Pasture,2020-04-01,2020-11-15
2020,51,081,Virginia,Greensville/Emporia City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,081,Virginia,Greensville/Emporia City,Full Season Improved Pasture,2020-03-15,2020-11-30
2020,51,081,Virginia,Greensville/Emporia City,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,081,Virginia,Greensville/Emporia City,Native Pasture,2020-04-01,2020-10-31
2020,51,083,Virginia,Halifax,Forage Sorghum,2020-07-01,2020-09-30
2020,51,083,Virginia,Halifax,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,083,Virginia,Halifax,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,083,Virginia,Halifax,Native Pasture,2020-04-15,2020-11-15
2020,51,085,Virginia,Hanover,Forage Sorghum,2020-07-01,2020-09-30
2020,51,085,Virginia,Hanover,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,085,Virginia,Hanover,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,085,Virginia,Hanover,Native Pasture,2020-04-01,2020-11-01
2020,51,087,Virginia,Henrico/Richmond City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,087,Virginia,Henrico/Richmond City,Full Season Improved Pasture,2020-03-15,2020-11-30
2020,51,087,Virginia,Henrico/Richmond City,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,087,Virginia,Henrico/Richmond City,Native Pasture,2020-04-01,2020-11-15
2020,51,089,Virginia,Henry/Martinsville City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,089,Virginia,Henry/Martinsville City,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,089,Virginia,Henry/Martinsville City,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,089,Virginia,Henry/Martinsville City,Native Pasture,2020-04-01,2020-11-15
2020,51,091,Virginia,Highland,Forage Sorghum,2020-07-01,2020-09-30
2020,51,091,Virginia,Highland,Full Season Improved Pasture,2020-04-15,2020-10-15
2020,51,091,Virginia,Highland,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,091,Virginia,Highland,Native Pasture,2020-05-01,2020-10-31
2020,51,093,Virginia,Isle of Wight,Forage Sorghum,2020-07-01,2020-09-30
2020,51,093,Virginia,Isle of Wight,Full Season Improved Pasture,2020-03-15,2020-11-30
2020,51,093,Virginia,Isle of Wight,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,093,Virginia,Isle of Wight,Native Pasture,2020-04-01,2020-10-31
2020,51,095,Virginia,James City/Williamsburg City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,095,Virginia,James City/Williamsburg City,Full Season Improved Pasture,2020-03-15,2020-11-30
2020,51,095,Virginia,James City/Williamsburg City,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,095,Virginia,James City/Williamsburg City,Native Pasture,2020-04-01,2020-11-15
2020,51,097,Virginia,King and Queen,Forage Sorghum,2020-07-01,2020-09-30
2020,51,097,Virginia,King and Queen,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,097,Virginia,King and Queen,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,097,Virginia,King and Queen,Native Pasture,2020-04-01,2020-11-15
2020,51,099,Virginia,King George,Forage Sorghum,2020-07-01,2020-09-30
2020,51,099,Virginia,King George,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,099,Virginia,King George,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,099,Virginia,King George,Native Pasture,2020-04-01,2020-11-15
2020,51,101,Virginia,King William,Forage Sorghum,2020-07-01,2020-09-30
2020,51,101,Virginia,King William,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,101,Virginia,King William,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,101,Virginia,King William,Native Pasture,2020-04-01,2020-11-15
2020,51,103,Virginia,Lancaster,Forage Sorghum,2020-07-01,2020-09-30
2020,51,103,Virginia,Lancaster,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,103,Virginia,Lancaster,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,103,Virginia,Lancaster,Native Pasture,2020-04-15,2020-11-15
2020,51,105,Virginia,Lee,Forage Sorghum,2020-07-01,2020-09-30
2020,51,105,Virginia,Lee,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,51,105,Virginia,Lee,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,105,Virginia,Lee,Native Pasture,2020-04-01,2020-10-31
2020,51,107,Virginia,Loudoun,Forage Sorghum,2020-07-01,2020-09-30
2020,51,107,Virginia,Loudoun,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,107,Virginia,Loudoun,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,107,Virginia,Loudoun,Native Pasture,2020-04-15,2020-11-15
2020,51,109,Virginia,Louisa,Forage Sorghum,2020-07-01,2020-09-30
2020,51,109,Virginia,Louisa,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,109,Virginia,Louisa,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,109,Virginia,Louisa,Native Pasture,2020-04-01,2020-10-31
2020,51,111,Virginia,Lunenburg,Forage Sorghum,2020-07-01,2020-09-30
2020,51,111,Virginia,Lunenburg,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,111,Virginia,Lunenburg,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,111,Virginia,Lunenburg,Native Pasture,2020-04-15,2020-11-15
2020,51,113,Virginia,Madison,Forage Sorghum,2020-07-01,2020-09-30
2020,51,113,Virginia,Madison,Full Season Improved Pasture,2020-04-01,2020-11-15
2020,51,113,Virginia,Madison,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,113,Virginia,Madison,Native Pasture,2020-04-15,2020-11-01
2020,51,115,Virginia,Mathews,Forage Sorghum,2020-07-01,2020-09-30
2020,51,115,Virginia,Mathews,Full Season Improved Pasture,2020-03-15,2020-11-30
2020,51,115,Virginia,Mathews,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,115,Virginia,Mathews,Native Pasture,2020-04-01,2020-10-31
2020,51,117,Virginia,Mecklenburg,Forage Sorghum,2020-07-01,2020-09-30
2020,51,117,Virginia,Mecklenburg,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,117,Virginia,Mecklenburg,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,117,Virginia,Mecklenburg,Native Pasture,2020-04-15,2020-10-31
2020,51,119,Virginia,Middlesex,Forage Sorghum,2020-07-01,2020-09-30
2020,51,119,Virginia,Middlesex,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,119,Virginia,Middlesex,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,119,Virginia,Middlesex,Native Pasture,2020-04-01,2020-10-31
2020,51,121,Virginia,Montgomery/Radford City,Forage Sorghum,2020-07-01,2020-09-30
2020,51,121,Virginia,Montgomery/Radford City,Full Season Improved Pasture,2020-04-01,2020-10-31
2020,51,121,Virginia,Montgomery/Radford City,Long Season Small Grains,2020-04-01,2020-05-15
2020,51,121,Virginia,Montgomery/Radford City,Native Pasture,2020-04-01,2020-10-31
2020,51,125,Virginia,Nelson,Forage Sorghum,2020-07-01,2020-09-30
2020,51,125,Virginia,Nelson,Full Season Improved Pasture,2020-03-15,2020-11-15
2020,51,125,Virginia,Nelson,Long Season Small Grains,2020-03-15,2020-05-15
2020,51,125,Virginia,Nelson,Native Pasture,2020-04-01,2020-11-15
2020,51,127,Virginia,New Kent,Forage Sorghum,2020-07-01,2020-09-30
2020,51,127,Virginia,New Kent,Full Season Improved Pasture,2020-03-15,2020-11-30
2020,51,127,Virginia,New Kent,Long Season Small Grains,2019-11-15,2020-05-01
2020,51,127,Virginia,New Kent,Native Pasture,2020-04-01,2020-11-15
