"id","year","type","start_date","end_date","start_yday","end_yday","duration_weeks"
"28157",2017,"Forage Sorghum","2017-06-01","2017-08-15",152,227,10
"28157",2017,"Long Season Small Grains","2016-11-01","2017-04-30",306,120,25
"28157",2017,"Native Pasture","2017-05-01","2017-11-15",121,319,28
"28157",2017,"Warm Season Improved Pasture","2017-05-01","2017-11-15",121,319,28
"28157",2018,"Annual Crabgrass","2018-05-01","2018-11-15",121,319,28
"28157",2018,"Annual Ryegrass","2017-12-01","2018-04-30",335,120,21
"28157",2018,"Cool Season Improved Pasture","2017-12-01","2018-04-30",335,120,21
"28157",2018,"Forage Sorghum","2018-06-01","2018-08-31",152,243,13
"28157",2018,"Long Season Small Grains","2017-11-01","2018-04-30",305,120,25
"28157",2018,"Native Pasture","2018-05-01","2018-11-30",121,334,30
"28157",2018,"Warm Season Improved Pasture","2018-05-01","2018-11-30",121,334,30
"28157",2019,"Annual Crabgrass","2019-03-01","2019-11-30",60,334,39
"28157",2019,"Annual Ryegrass","2018-12-01","2019-05-15",335,135,23
"28157",2019,"Forage Sorghum","2019-06-01","2019-08-31",152,243,13
"28157",2019,"Full Season Improved Mixed Pasture","2019-02-15","2019-12-15",46,349,43
"28157",2019,"Full Season Improved Pasture","2019-03-01","2019-11-30",60,334,39
"28157",2019,"Long Season Small Grains","2018-12-01","2019-05-15",335,135,23
"28157",2019,"Native Pasture","2019-03-01","2019-11-30",60,334,39
"28157",2020,"Annual Crabgrass","2020-03-01","2020-11-30",61,335,39
"28157",2020,"Annual Ryegrass","2019-12-01","2020-05-15",335,136,23
"28157",2020,"Forage Sorghum","2020-06-01","2020-08-31",153,244,13
"28157",2020,"Full Season Improved Mixed Pasture","2020-02-15","2020-12-15",46,350,43
"28157",2020,"Full Season Improved Pasture","2020-03-01","2020-11-30",61,335,39
"28157",2020,"Long Season Small Grains","2019-12-01","2020-05-15",335,136,23
"28157",2020,"Native Pasture","2020-03-01","2020-11-30",61,335,39
"28157",2021,"Annual Crabgrass","2021-03-01","2021-11-30",60,334,39
"28157",2021,"Annual Ryegrass","2020-12-01","2021-05-15",336,135,23
"28157",2021,"Forage Sorghum","2021-06-01","2021-08-31",152,243,13
"28157",2021,"Full Season Improved Mixed Pasture","2021-02-15","2021-12-15",46,349,43
"28157",2021,"Full Season Improved Pasture","2021-03-01","2021-11-30",60,334,39
"28157",2021,"Long Season Small Grains","2020-12-01","2021-05-15",336,135,23
"28157",2021,"Native Pasture","2021-03-01","2021-11-30",60,334,39
"28157",2022,"Annual Crabgrass","2022-03-01","2022-11-30",60,334,39
"28157",2022,"Annual Ryegrass","2021-12-01","2022-05-15",335,135,23
"28157",2022,"Forage Sorghum","2022-06-01","2022-08-31",152,243,13
"28157",2022,"Full Season Improved Mixed Pasture","2022-02-15","2022-12-15",46,349,43
"28157",2022,"Full Season Improved Pasture","2022-03-01","2022-11-30",60,334,39
"28157",2022,"Long Season Small Grains","2021-12-01","2022-05-15",335,135,23
"28157",2022,"Native Pasture","2022-03-01","2022-11-30",60,334,39
"28157",2023,"Annual Crabgrass","2023-03-01","2023-11-30",60,334,39
"28157",2023,"Annual Ryegrass","2022-12-01","2023-05-15",335,135,23
"28157",2023,"Forage Sorghum","2023-06-01","2023-08-31",152,243,13
"28157",2023,"Full Season Improved Mixed Pasture","2023-02-15","2023-12-15",46,349,43
"28157",2023,"Full Season Improved Pasture","2023-03-01","2023-11-30",60,334,39
"28157",2023,"Long Season Small Grains","2022-12-01","2023-05-15",335,135,23
"28157",2023,"Native Pasture","2023-03-01","2023-11-30",60,334,39
"28157",2024,"Annual Crabgrass","2024-03-01","2024-11-30",61,335,39
"28157",2024,"Annual Ryegrass","2023-12-01","2024-05-15",335,136,23
"28157",2024,"Forage Sorghum","2024-06-01","2024-08-31",153,244,13
"28157",2024,"Full Season Improved Mixed Pasture","2024-02-15","2024-12-15",46,350,43
"28157",2024,"Full Season Improved Pasture","2024-03-01","2024-11-30",61,335,39
"28157",2024,"Long Season Small Grains","2023-12-01","2024-05-15",335,136,23
"28157",2024,"Native Pasture","2024-03-01","2024-11-30",61,335,39
"28157",2025,"Annual Crabgrass","2025-03-01","2025-11-30",60,334,39
"28157",2025,"Annual Ryegrass","2024-12-01","2025-05-15",336,135,23
"28157",2025,"Forage Sorghum","2025-06-01","2025-08-31",152,243,13
"28157",2025,"Full Season Improved Mixed Pasture","2025-02-15","2025-12-15",46,349,43
"28157",2025,"Full Season Improved Pasture","2025-03-01","2025-11-30",60,334,39
"28157",2025,"Long Season Small Grains","2024-12-01","2025-05-15",336,135,23
"28157",2025,"Native Pasture","2025-03-01","2025-11-30",60,334,39
"28157",2026,"Annual Crabgrass","2026-03-01","2026-11-30",60,334,39
"28157",2026,"Annual Ryegrass","2025-12-01","2026-05-15",335,135,23
"28157",2026,"Forage Sorghum","2026-06-01","2026-08-31",152,243,13
"28157",2026,"Full Season Improved Mixed Pasture","2026-01-01","2026-12-31",1,365,52
"28157",2026,"Full Season Improved Pasture","2026-03-01","2026-11-30",60,334,39
"28157",2026,"Long Season Small Grains","2025-12-01","2026-05-15",335,135,23
"28157",2026,"Native Pasture","2026-03-01","2026-11-30",60,334,39
"28159",2008,"Forage Sorghum","2008-06-01","2008-08-15",153,228,10
"28159",2008,"Improved Pasture","2008-05-01","2008-10-31",122,305,26
"28159",2008,"Native Pasture","2008-05-01","2008-10-31",122,305,26
"28159",2009,"Forage Sorghum","2009-06-01","2009-08-15",152,227,10
"28159",2009,"Improved Pasture","2009-05-01","2009-10-31",121,304,26
"28159",2009,"Native Pasture","2009-05-01","2009-10-31",121,304,26
"28159",2010,"Forage Sorghum","2010-06-01","2010-08-15",152,227,10
"28159",2010,"Improved Pasture","2010-05-01","2010-10-31",121,304,26
"28159",2010,"Native Pasture","2010-05-01","2010-10-31",121,304,26
"28159",2010,"Small Grains","2009-11-01","2010-04-30",305,120,25
"28159",2011,"Forage Sorghum","2011-06-01","2011-08-15",152,227,10
"28159",2011,"Improved Pasture","2011-05-01","2011-10-31",121,304,26
"28159",2011,"Long Season Small Grains","2010-11-01","2011-04-30",305,120,25
"28159",2011,"Native Pasture","2011-05-01","2011-10-31",121,304,26
"28159",2012,"Annual Crabgrass","2012-05-01","2012-10-31",122,305,26
"28159",2012,"Annual Ryegrass","2011-12-01","2012-05-31",335,152,26
"28159",2012,"Forage Sorghum","2012-06-01","2012-08-15",153,228,10
"28159",2012,"Improved Pasture","2012-05-01","2012-10-31",122,305,26
"28159",2012,"Long Season Small Grains","2011-11-01","2012-04-30",305,121,25
"28159",2012,"Native Pasture","2012-05-01","2012-10-31",122,305,26
"28159",2013,"Annual Crabgrass","2013-05-01","2013-10-31",121,304,26
"28159",2013,"Annual Ryegrass","2012-12-01","2013-05-31",336,151,25
"28159",2013,"Forage Sorghum","2013-06-01","2013-08-15",152,227,10
"28159",2013,"Improved Pasture","2013-05-01","2013-10-31",121,304,26
"28159",2013,"Long Season Small Grains","2012-11-01","2013-04-30",306,120,25
"28159",2013,"Native Pasture","2013-05-01","2013-10-31",121,304,26
"28159",2014,"Annual Crabgrass","2014-05-01","2014-10-31",121,304,26
"28159",2014,"Annual Ryegrass","2013-12-01","2014-05-31",335,151,25
"28159",2014,"Forage Sorghum","2014-06-01","2014-08-15",152,227,10
"28159",2014,"Improved Pasture","2014-05-01","2014-10-31",121,304,26
"28159",2014,"Long Season Small Grains","2013-11-01","2014-04-30",305,120,25
"28159",2014,"Native Pasture","2014-05-01","2014-10-31",121,304,26
"28159",2015,"Annual Crabgrass","2015-05-01","2015-10-31",121,304,26
"28159",2015,"Annual Ryegrass","2014-12-01","2015-05-31",335,151,25
"28159",2015,"Cool Season Improved Pasture","2014-11-01","2015-04-30",305,120,25
"28159",2015,"Forage Sorghum","2015-06-01","2015-08-15",152,227,10
"28159",2015,"Long Season Small Grains","2014-11-01","2015-04-30",305,120,25
"28159",2015,"Native Pasture","2015-05-01","2015-10-31",121,304,26
"28159",2015,"Warm Season Improved Pasture","2015-05-01","2015-10-31",121,304,26
"28159",2016,"Annual Crabgrass","2016-05-01","2016-11-15",122,320,28
"28159",2016,"Annual Ryegrass","2015-12-01","2016-05-31",335,152,26
"28159",2016,"Cool Season Improved Pasture","2015-11-01","2016-04-30",305,121,25
"28159",2016,"Forage Sorghum","2016-06-01","2016-08-15",153,228,10
"28159",2016,"Long Season Small Grains","2015-11-01","2016-04-30",305,121,25
"28159",2016,"Native Pasture","2016-05-01","2016-11-15",122,320,28
"28159",2016,"Warm Season Improved Pasture","2016-05-01","2016-11-15",122,320,28
"28159",2017,"Annual Crabgrass","2017-05-01","2017-11-15",121,319,28
"28159",2017,"Annual Ryegrass","2016-12-01","2017-05-31",336,151,25
"28159",2017,"Cool Season Improved Pasture","2016-11-01","2017-04-30",306,120,25
"28159",2017,"Forage Sorghum","2017-06-01","2017-08-15",152,227,10
"28159",2017,"Long Season Small Grains","2016-11-01","2017-04-30",306,120,25
"28159",2017,"Native Pasture","2017-05-01","2017-11-15",121,319,28
"28159",2017,"Warm Season Improved Pasture","2017-05-01","2017-11-15",121,319,28
"28159",2018,"Annual Crabgrass","2018-05-01","2018-11-15",121,319,28
"28159",2018,"Annual Ryegrass","2017-12-01","2018-04-30",335,120,21
"28159",2018,"Cool Season Improved Pasture","2017-12-01","2018-04-30",335,120,21
"28159",2018,"Forage Sorghum","2018-06-01","2018-08-31",152,243,13
"28159",2018,"Long Season Small Grains","2017-11-01","2018-04-30",305,120,25
"28159",2018,"Native Pasture","2018-05-01","2018-11-30",121,334,30
"28159",2018,"Warm Season Improved Pasture","2018-05-01","2018-11-30",121,334,30
"28159",2019,"Annual Crabgrass","2019-03-01","2019-11-30",60,334,39
"28159",2019,"Annual Ryegrass","2018-12-01","2019-05-15",335,135,23
"28159",2019,"Forage Sorghum","2019-06-01","2019-08-31",152,243,13
"28159",2019,"Full Season Improved Mixed Pasture","2019-02-15","2019-12-15",46,349,43
"28159",2019,"Full Season Improved Pasture","2019-03-01","2019-11-30",60,334,39
"28159",2019,"Long Season Small Grains","2018-12-01","2019-05-15",335,135,23
"28159",2019,"Native Pasture","2019-03-01","2019-11-30",60,334,39
"28159",2020,"Annual Crabgrass","2020-03-01","2020-11-30",61,335,39
"28159",2020,"Annual Ryegrass","2019-12-01","2020-05-15",335,136,23
"28159",2020,"Forage Sorghum","2020-06-01","2020-08-31",153,244,13
"28159",2020,"Full Season Improved Mixed Pasture","2020-02-15","2020-12-15",46,350,43
"28159",2020,"Full Season Improved Pasture","2020-03-01","2020-11-30",61,335,39
"28159",2020,"Long Season Small Grains","2019-12-01","2020-05-15",335,136,23
"28159",2020,"Native Pasture","2020-03-01","2020-11-30",61,335,39
"28159",2021,"Annual Crabgrass","2021-03-01","2021-11-30",60,334,39
"28159",2021,"Annual Ryegrass","2020-12-01","2021-05-15",336,135,23
"28159",2021,"Forage Sorghum","2021-06-01","2021-08-31",152,243,13
"28159",2021,"Full Season Improved Mixed Pasture","2021-02-15","2021-12-15",46,349,43
"28159",2021,"Full Season Improved Pasture","2021-03-01","2021-11-30",60,334,39
"28159",2021,"Long Season Small Grains","2020-12-01","2021-05-15",336,135,23
"28159",2021,"Native Pasture","2021-03-01","2021-11-30",60,334,39
"28159",2022,"Annual Crabgrass","2022-03-01","2022-11-30",60,334,39
"28159",2022,"Annual Ryegrass","2021-12-01","2022-05-15",335,135,23
"28159",2022,"Forage Sorghum","2022-06-01","2022-08-31",152,243,13
"28159",2022,"Full Season Improved Mixed Pasture","2022-02-15","2022-12-15",46,349,43
"28159",2022,"Full Season Improved Pasture","2022-03-01","2022-11-30",60,334,39
"28159",2022,"Long Season Small Grains","2021-12-01","2022-05-15",335,135,23
"28159",2022,"Native Pasture","2022-03-01","2022-11-30",60,334,39
"28159",2023,"Annual Crabgrass","2023-03-01","2023-11-30",60,334,39
"28159",2023,"Annual Ryegrass","2022-12-01","2023-05-15",335,135,23
"28159",2023,"Forage Sorghum","2023-06-01","2023-08-31",152,243,13
"28159",2023,"Full Season Improved Mixed Pasture","2023-02-15","2023-12-15",46,349,43
"28159",2023,"Full Season Improved Pasture","2023-03-01","2023-11-30",60,334,39
"28159",2023,"Long Season Small Grains","2022-12-01","2023-05-15",335,135,23
"28159",2023,"Native Pasture","2023-03-01","2023-11-30",60,334,39
"28159",2024,"Annual Crabgrass","2024-03-01","2024-11-30",61,335,39
"28159",2024,"Annual Ryegrass","2023-12-01","2024-05-15",335,136,23
"28159",2024,"Forage Sorghum","2024-06-01","2024-08-31",153,244,13
"28159",2024,"Full Season Improved Mixed Pasture","2024-02-15","2024-12-15",46,350,43
"28159",2024,"Full Season Improved Pasture","2024-03-01","2024-11-30",61,335,39
"28159",2024,"Long Season Small Grains","2023-12-01","2024-05-15",335,136,23
"28159",2024,"Native Pasture","2024-03-01","2024-11-30",61,335,39
"28159",2025,"Annual Crabgrass","2025-03-01","2025-11-30",60,334,39
"28159",2025,"Annual Ryegrass","2024-12-01","2025-05-15",336,135,23
"28159",2025,"Forage Sorghum","2025-06-01","2025-08-31",152,243,13
"28159",2025,"Full Season Improved Mixed Pasture","2025-02-15","2025-12-15",46,349,43
"28159",2025,"Full Season Improved Pasture","2025-03-01","2025-11-30",60,334,39
"28159",2025,"Long Season Small Grains","2024-12-01","2025-05-15",336,135,23
"28159",2025,"Native Pasture","2025-03-01","2025-11-30",60,334,39
"28159",2026,"Annual Crabgrass","2026-03-01","2026-11-30",60,334,39
"28159",2026,"Annual Ryegrass","2025-12-01","2026-05-15",335,135,23
"28159",2026,"Forage Sorghum","2026-06-01","2026-08-31",152,243,13
"28159",2026,"Full Season Improved Mixed Pasture","2026-01-01","2026-12-31",1,365,52
"28159",2026,"Full Season Improved Pasture","2026-03-01","2026-11-30",60,334,39
"28159",2026,"Long Season Small Grains","2025-12-01","2026-05-15",335,135,23
"28159",2026,"Native Pasture","2026-03-01","2026-11-30",60,334,39
"28161",2008,"Forage Sorghum","2008-06-01","2008-08-15",153,228,10
"28161",2008,"Improved Pasture","2008-05-01","2008-10-31",122,305,26
"28161",2008,"Native Pasture","2008-05-01","2008-10-31",122,305,26
"28161",2009,"Forage Sorghum","2009-06-01","2009-08-15",152,227,10
"28161",2009,"Improved Pasture","2009-05-01","2009-10-31",121,304,26
"28161",2009,"Native Pasture","2009-05-01","2009-10-31",121,304,26
"28161",2010,"Forage Sorghum","2010-06-01","2010-08-15",152,227,10
"28161",2010,"Improved Pasture","2010-05-01","2010-10-31",121,304,26
"28161",2010,"Native Pasture","2010-05-01","2010-10-31",121,304,26
"28161",2010,"Small Grains","2009-11-01","2010-04-30",305,120,25
"28161",2011,"Forage Sorghum","2011-06-01","2011-08-15",152,227,10
"28161",2011,"Improved Pasture","2011-05-01","2011-10-31",121,304,26
"28161",2011,"Long Season Small Grains","2010-11-01","2011-04-30",305,120,25
"28161",2011,"Native Pasture","2011-05-01","2011-10-31",121,304,26
"28161",2012,"Annual Crabgrass","2012-05-01","2012-10-31",122,305,26
"28161",2012,"Annual Ryegrass","2011-12-01","2012-05-31",335,152,26
"28161",2012,"Forage Sorghum","2012-06-01","2012-08-15",153,228,10
"28161",2012,"Improved Pasture","2012-05-01","2012-10-31",122,305,26
"28161",2012,"Long Season Small Grains","2011-11-01","2012-04-30",305,121,25
"28161",2012,"Native Pasture","2012-05-01","2012-10-31",122,305,26
"28161",2013,"Annual Crabgrass","2013-05-01","2013-10-31",121,304,26
"28161",2013,"Annual Ryegrass","2012-12-01","2013-05-31",336,151,25
"28161",2013,"Forage Sorghum","2013-06-01","2013-08-15",152,227,10
"28161",2013,"Improved Pasture","2013-05-01","2013-10-31",121,304,26
"28161",2013,"Long Season Small Grains","2012-11-01","2013-04-30",306,120,25
"28161",2013,"Native Pasture","2013-05-01","2013-10-31",121,304,26
"28161",2014,"Annual Crabgrass","2014-05-01","2014-10-31",121,304,26
"28161",2014,"Annual Ryegrass","2013-12-01","2014-05-31",335,151,25
"28161",2014,"Forage Sorghum","2014-06-01","2014-08-15",152,227,10
"28161",2014,"Improved Pasture","2014-05-01","2014-10-31",121,304,26
"28161",2014,"Long Season Small Grains","2013-11-01","2014-04-30",305,120,25
"28161",2014,"Native Pasture","2014-05-01","2014-10-31",121,304,26
"28161",2015,"Annual Crabgrass","2015-05-01","2015-10-31",121,304,26
"28161",2015,"Annual Ryegrass","2014-12-01","2015-05-31",335,151,25
"28161",2015,"Cool Season Improved Pasture","2014-11-01","2015-04-30",305,120,25
"28161",2015,"Forage Sorghum","2015-06-01","2015-08-15",152,227,10
"28161",2015,"Long Season Small Grains","2014-11-01","2015-04-30",305,120,25
"28161",2015,"Native Pasture","2015-05-01","2015-10-31",121,304,26
"28161",2015,"Warm Season Improved Pasture","2015-05-01","2015-10-31",121,304,26
"28161",2016,"Annual Crabgrass","2016-05-01","2016-11-15",122,320,28
"28161",2016,"Annual Ryegrass","2015-12-01","2016-05-31",335,152,26
"28161",2016,"Cool Season Improved Pasture","2015-11-01","2016-04-30",305,121,25
"28161",2016,"Forage Sorghum","2016-06-01","2016-08-15",153,228,10
"28161",2016,"Long Season Small Grains","2015-11-01","2016-04-30",305,121,25
"28161",2016,"Native Pasture","2016-05-01","2016-11-15",122,320,28
"28161",2016,"Warm Season Improved Pasture","2016-05-01","2016-11-15",122,320,28
"28161",2017,"Annual Crabgrass","2017-05-01","2017-11-15",121,319,28
"28161",2017,"Annual Ryegrass","2016-12-01","2017-05-31",336,151,25
"28161",2017,"Cool Season Improved Pasture","2016-11-01","2017-04-30",306,120,25
"28161",2017,"Forage Sorghum","2017-06-01","2017-08-15",152,227,10
"28161",2017,"Long Season Small Grains","2016-11-01","2017-04-30",306,120,25
"28161",2017,"Native Pasture","2017-05-01","2017-11-15",121,319,28
"28161",2017,"Warm Season Improved Pasture","2017-05-01","2017-11-15",121,319,28
"28161",2018,"Annual Crabgrass","2018-05-01","2018-11-15",121,319,28
"28161",2018,"Annual Ryegrass","2017-12-01","2018-04-30",335,120,21
"28161",2018,"Cool Season Improved Pasture","2017-12-01","2018-04-30",335,120,21
"28161",2018,"Forage Sorghum","2018-06-01","2018-08-31",152,243,13
"28161",2018,"Long Season Small Grains","2017-11-01","2018-04-30",305,120,25
"28161",2018,"Native Pasture","2018-05-01","2018-11-30",121,334,30
"28161",2018,"Warm Season Improved Pasture","2018-05-01","2018-11-30",121,334,30
"28161",2019,"Annual Crabgrass","2019-03-01","2019-11-30",60,334,39
"28161",2019,"Annual Ryegrass","2018-12-01","2019-05-15",335,135,23
"28161",2019,"Forage Sorghum","2019-06-01","2019-08-31",152,243,13
"28161",2019,"Full Season Improved Mixed Pasture","2019-02-15","2019-12-15",46,349,43
"28161",2019,"Full Season Improved Pasture","2019-03-01","2019-11-30",60,334,39
"28161",2019,"Long Season Small Grains","2018-12-01","2019-05-15",335,135,23
"28161",2019,"Native Pasture","2019-03-01","2019-11-30",60,334,39
"28161",2020,"Annual Crabgrass","2020-03-01","2020-11-30",61,335,39
"28161",2020,"Annual Ryegrass","2019-12-01","2020-05-15",335,136,23
"28161",2020,"Forage Sorghum","2020-06-01","2020-08-31",153,244,13
"28161",2020,"Full Season Improved Mixed Pasture","2020-02-15","2020-12-15",46,350,43
"28161",2020,"Full Season Improved Pasture","2020-03-01","2020-11-30",61,335,39
"28161",2020,"Long Season Small Grains","2019-12-01","2020-05-15",335,136,23
"28161",2020,"Native Pasture","2020-03-01","2020-11-30",61,335,39
"28161",2021,"Annual Crabgrass","2021-03-01","2021-11-30",60,334,39
"28161",2021,"Annual Ryegrass","2020-12-01","2021-05-15",336,135,23
"28161",2021,"Forage Sorghum","2021-06-01","2021-08-31",152,243,13
"28161",2021,"Full Season Improved Mixed Pasture","2021-02-15","2021-12-15",46,349,43
"28161",2021,"Full Season Improved Pasture","2021-03-01","2021-11-30",60,334,39
"28161",2021,"Long Season Small Grains","2020-12-01","2021-05-15",336,135,23
"28161",2021,"Native Pasture","2021-03-01","2021-11-30",60,334,39
"28161",2022,"Annual Crabgrass","2022-03-01","2022-11-30",60,334,39
"28161",2022,"Annual Ryegrass","2021-12-01","2022-05-15",335,135,23
"28161",2022,"Forage Sorghum","2022-06-01","2022-08-31",152,243,13
"28161",2022,"Full Season Improved Mixed Pasture","2022-02-15","2022-12-15",46,349,43
"28161",2022,"Full Season Improved Pasture","2022-03-01","2022-11-30",60,334,39
"28161",2022,"Long Season Small Grains","2021-12-01","2022-05-15",335,135,23
"28161",2022,"Native Pasture","2022-03-01","2022-11-30",60,334,39
"28161",2023,"Annual Crabgrass","2023-03-01","2023-11-30",60,334,39
"28161",2023,"Annual Ryegrass","2022-12-01","2023-05-15",335,135,23
"28161",2023,"Forage Sorghum","2023-06-01","2023-08-31",152,243,13
"28161",2023,"Full Season Improved Mixed Pasture","2023-02-15","2023-12-15",46,349,43
"28161",2023,"Full Season Improved Pasture","2023-03-01","2023-11-30",60,334,39
"28161",2023,"Long Season Small Grains","2022-12-01","2023-05-15",335,135,23
"28161",2023,"Native Pasture","2023-03-01","2023-11-30",60,334,39
"28161",2024,"Annual Crabgrass","2024-03-01","2024-11-30",61,335,39
"28161",2024,"Annual Ryegrass","2023-12-01","2024-05-15",335,136,23
"28161",2024,"Forage Sorghum","2024-06-01","2024-08-31",153,244,13
"28161",2024,"Full Season Improved Mixed Pasture","2024-02-15","2024-12-15",46,350,43
"28161",2024,"Full Season Improved Pasture","2024-03-01","2024-11-30",61,335,39
"28161",2024,"Long Season Small Grains","2023-12-01","2024-05-15",335,136,23
"28161",2024,"Native Pasture","2024-03-01","2024-11-30",61,335,39
"28161",2025,"Annual Crabgrass","2025-03-01","2025-11-30",60,334,39
"28161",2025,"Annual Ryegrass","2024-12-01","2025-05-15",336,135,23
"28161",2025,"Forage Sorghum","2025-06-01","2025-08-31",152,243,13
"28161",2025,"Full Season Improved Mixed Pasture","2025-02-15","2025-12-15",46,349,43
"28161",2025,"Full Season Improved Pasture","2025-03-01","2025-11-30",60,334,39
"28161",2025,"Long Season Small Grains","2024-12-01","2025-05-15",336,135,23
"28161",2025,"Native Pasture","2025-03-01","2025-11-30",60,334,39
"28161",2026,"Annual Crabgrass","2026-03-01","2026-11-30",60,334,39
"28161",2026,"Annual Ryegrass","2025-12-01","2026-05-15",335,135,23
"28161",2026,"Forage Sorghum","2026-06-01","2026-08-31",152,243,13
"28161",2026,"Full Season Improved Mixed Pasture","2026-01-01","2026-12-31",1,365,52
"28161",2026,"Full Season Improved Pasture","2026-03-01","2026-11-30",60,334,39
"28161",2026,"Long Season Small Grains","2025-12-01","2026-05-15",335,135,23
"28161",2026,"Native Pasture","2026-03-01","2026-11-30",60,334,39
"28163",2008,"Forage Sorghum","2008-06-01","2008-08-15",153,228,10
"28163",2008,"Improved Pasture","2008-05-01","2008-10-31",122,305,26
"28163",2008,"Native Pasture","2008-05-01","2008-10-31",122,305,26
"28163",2009,"Forage Sorghum","2009-06-01","2009-08-15",152,227,10
"28163",2009,"Improved Pasture","2009-05-01","2009-10-31",121,304,26
"28163",2009,"Native Pasture","2009-05-01","2009-10-31",121,304,26
"28163",2010,"Forage Sorghum","2010-06-01","2010-08-15",152,227,10
"28163",2010,"Improved Pasture","2010-05-01","2010-10-31",121,304,26
"28163",2010,"Native Pasture","2010-05-01","2010-10-31",121,304,26
"28163",2010,"Small Grains","2009-11-01","2010-04-30",305,120,25
"28163",2011,"Forage Sorghum","2011-06-01","2011-08-15",152,227,10
"28163",2011,"Improved Pasture","2011-05-01","2011-10-31",121,304,26
"28163",2011,"Long Season Small Grains","2010-11-01","2011-04-30",305,120,25
"28163",2011,"Native Pasture","2011-05-01","2011-10-31",121,304,26
"28163",2012,"Annual Crabgrass","2012-05-01","2012-10-31",122,305,26
"28163",2012,"Annual Ryegrass","2011-12-01","2012-05-31",335,152,26
"28163",2012,"Forage Sorghum","2012-06-01","2012-08-15",153,228,10
"28163",2012,"Improved Pasture","2012-05-01","2012-10-31",122,305,26
"28163",2012,"Long Season Small Grains","2011-11-01","2012-04-30",305,121,25
"28163",2012,"Native Pasture","2012-05-01","2012-10-31",122,305,26
"28163",2013,"Annual Crabgrass","2013-05-01","2013-10-31",121,304,26
"28163",2013,"Annual Ryegrass","2012-12-01","2013-05-31",336,151,25
"28163",2013,"Forage Sorghum","2013-06-01","2013-08-15",152,227,10
"28163",2013,"Improved Pasture","2013-05-01","2013-10-31",121,304,26
"28163",2013,"Long Season Small Grains","2012-11-01","2013-04-30",306,120,25
"28163",2013,"Native Pasture","2013-05-01","2013-10-31",121,304,26
"28163",2014,"Annual Crabgrass","2014-05-01","2014-10-31",121,304,26
"28163",2014,"Annual Ryegrass","2013-12-01","2014-05-31",335,151,25
"28163",2014,"Forage Sorghum","2014-06-01","2014-08-15",152,227,10
"28163",2014,"Improved Pasture","2014-05-01","2014-10-31",121,304,26
"28163",2014,"Long Season Small Grains","2013-11-01","2014-04-30",305,120,25
"28163",2014,"Native Pasture","2014-05-01","2014-10-31",121,304,26
"28163",2015,"Annual Crabgrass","2015-05-01","2015-10-31",121,304,26
"28163",2015,"Annual Ryegrass","2014-12-01","2015-05-31",335,151,25
"28163",2015,"Cool Season Improved Pasture","2014-11-01","2015-04-30",305,120,25
"28163",2015,"Forage Sorghum","2015-06-01","2015-08-15",152,227,10
"28163",2015,"Long Season Small Grains","2014-11-01","2015-04-30",305,120,25
"28163",2015,"Native Pasture","2015-05-01","2015-10-31",121,304,26
"28163",2015,"Warm Season Improved Pasture","2015-05-01","2015-10-31",121,304,26
"28163",2016,"Annual Crabgrass","2016-05-01","2016-11-15",122,320,28
"28163",2016,"Annual Ryegrass","2015-12-01","2016-05-31",335,152,26
"28163",2016,"Cool Season Improved Pasture","2015-11-01","2016-04-30",305,121,25
"28163",2016,"Forage Sorghum","2016-06-01","2016-08-15",153,228,10
"28163",2016,"Long Season Small Grains","2015-11-01","2016-04-30",305,121,25
"28163",2016,"Native Pasture","2016-05-01","2016-11-15",122,320,28
"28163",2016,"Warm Season Improved Pasture","2016-05-01","2016-11-15",122,320,28
"28163",2017,"Annual Crabgrass","2017-05-01","2017-11-15",121,319,28
"28163",2017,"Annual Ryegrass","2016-12-01","2017-05-31",336,151,25
"28163",2017,"Cool Season Improved Pasture","2016-11-01","2017-04-30",306,120,25
"28163",2017,"Forage Sorghum","2017-06-01","2017-08-15",152,227,10
"28163",2017,"Long Season Small Grains","2016-11-01","2017-04-30",306,120,25
"28163",2017,"Native Pasture","2017-05-01","2017-11-15",121,319,28
"28163",2017,"Warm Season Improved Pasture","2017-05-01","2017-11-15",121,319,28
"28163",2018,"Annual Crabgrass","2018-05-01","2018-11-15",121,319,28
"28163",2018,"Annual Ryegrass","2017-12-01","2018-04-30",335,120,21
"28163",2018,"Cool Season Improved Pasture","2017-12-01","2018-04-30",335,120,21
"28163",2018,"Forage Sorghum","2018-06-01","2018-08-31",152,243,13
"28163",2018,"Long Season Small Grains","2017-11-01","2018-04-30",305,120,25
"28163",2018,"Native Pasture","2018-05-01","2018-11-30",121,334,30
"28163",2018,"Warm Season Improved Pasture","2018-05-01","2018-11-30",121,334,30
"28163",2019,"Annual Crabgrass","2019-03-01","2019-11-30",60,334,39
"28163",2019,"Annual Ryegrass","2018-12-01","2019-05-15",335,135,23
"28163",2019,"Forage Sorghum","2019-06-01","2019-08-31",152,243,13
"28163",2019,"Full Season Improved Mixed Pasture","2019-02-15","2019-12-15",46,349,43
"28163",2019,"Full Season Improved Pasture","2019-03-01","2019-11-30",60,334,39
"28163",2019,"Long Season Small Grains","2018-12-01","2019-05-15",335,135,23
"28163",2019,"Native Pasture","2019-03-01","2019-11-30",60,334,39
"28163",2020,"Annual Crabgrass","2020-03-01","2020-11-30",61,335,39
